Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
336.0,8.397,3.6904761904761907,960.3136940051022,5.566770030406194
336.5,8.307,3.6849925705794946,937.0476031554614,5.532741931791493
337.0,8.168,3.679525222551929,903.2646762972289,5.482185879537846
337.5,8.067,3.674074074074074,878.4558308819753,5.444148744804421
338.0,7.933,3.668639053254438,847.0028630510136,5.394748706795105
338.5,7.826,3.6632200886262924,821.8748888034576,5.354284304516278
339.0,7.684,3.657817109144543,789.9847111111112,5.3015720938856115
339.5,7.588,3.6524300441826214,768.1012246147304,5.264469505587218
340.0,7.459,3.6470588235294117,740.0256116401383,5.215689001915843
340.5,7.333,3.6417033773861966,713.1362415244059,5.167650420294796
341.0,7.225,3.6363636363636362,690.2561983471073,5.125692857821981
341.5,7.101,3.6310395314787702,664.8152600177068,5.07779595031454
342.0,6.969,3.625730994152047,638.457638534934,5.026700637420695
342.5,6.821,3.6204379562043796,609.8433855110021,4.969407137604049
343.0,6.689,3.6151603498542273,584.7598178446055,4.917500135249101
343.5,6.561,3.6098981077147014,560.9575053412406,4.866676636547384
344.0,6.404,3.604651162790698,532.8796454299622,4.804600508524265
344.5,6.269,3.5994194484760524,509.16841743761086,4.750237943776751
345.0,6.116,3.5942028985507246,483.2146956152068,4.688512016358306
345.5,5.964,3.5890014471780027,458.1656612899781,4.6265326791204675
346.0,5.808,3.5838150289017343,433.255802786595,4.562323715812072
346.5,5.672,3.578643578643579,412.01149868838866,4.505337543188787
347.0,5.548,3.5734870317002883,393.0586204552817,4.45260665811311
347.5,5.402,3.568345323741007,371.57194191108124,4.390467109414319
348.0,5.238,3.5632183908045976,348.35004470868023,4.320201144742509
348.5,5.071,3.558106169296987,325.5554923157043,4.247723670921288
349.0,4.929,3.5530085959885387,306.6974412492509,4.184827280740211
349.5,4.779,3.547925608011445,287.4902173478974,4.117710101583973
350.0,4.651,3.5428571428571427,271.5188344293877,4.059289170708164
350.5,4.515,3.537803138373752,255.14251668189522,3.996646240256634
351.0,4.386,3.532763532763533,240.08575457666743,3.9363308873493925
351.5,4.254,3.52773826458037,225.2100063058341,3.873886753316995
352.0,4.116,3.522727272727273,210.23681838842975,3.8078268677219893
352.5,3.988,3.517730496453901,196.80468237533327,3.745491852862339
353.0,3.854,3.5127478753541075,183.28097233426158,3.679419833562722
353.5,3.724,3.5077793493635077,170.6411929810803,3.614273135366184
354.0,3.605,3.5028248587570623,159.45839350122893,3.5535452179224074
354.5,3.488,3.4978843441466854,148.85514283929567,3.4929386757261627
355.0,3.374,3.492957746478873,138.89186857845667,3.4329636520970794
355.5,3.258,3.488045007032349,129.14164678737384,3.3710607578196203
356.0,3.142,3.4831460674157304,119.77211973235704,3.3081784933434633
356.5,3.032,3.4782608695652173,111.21995009451796,3.2474739346947405
357.0,2.923,3.473389355742297,103.07766424530597,3.1863328587633046
357.5,2.829,3.4685314685314683,96.28467591843123,3.132487114813966
358.0,2.728,3.463687150837989,89.2824396741675,3.073912579675296
358.5,2.63,3.4588563458856347,82.75162814220883,3.0160888895520337
359.0,2.531,3.4540389972144845,76.42558355071732,2.956716540683239
359.5,2.444,3.4492350486787204,71.06372754308352,2.903434252565536
360.0,2.366,3.4444444444444446,66.41525575308644,2.8547426426134384
360.5,2.291,3.439667128987517,62.09877178291053,2.807183177583964
361.0,2.214,3.434903047091413,57.83412903215906,2.7576938456363114
361.5,2.137,3.4301521438450897,53.732347081566154,2.707440697669472
362.0,2.058,3.425414364640884,49.69548919752144,2.6550899725679615
362.5,1.992,3.420689655172414,46.43078397260405,2.6103666012848556
363.0,1.922,3.4159779614325068,43.10591685753098,2.562325046100373
363.5,1.857,3.4112792297111416,40.12900092445258,2.516892037727004
364.0,1.788,3.4065934065934065,37.10014713198889,2.4679929114543686
364.5,1.724,3.401920438957476,34.39717912317642,2.4217577989474273
365.0,1.658,3.3972602739726026,31.726830898104705,2.373322046045706
365.5,1.599,3.3926128590971274,29.428324429365173,2.329117421191192
366.0,1.547,3.387978142076503,27.470200352354507,2.2893672020434708
366.5,1.5,3.383356070941337,25.755971181245098,2.2527836350639636
367.0,1.451,3.3787465940054497,24.035107377736868,2.2141728270173284
367.5,1.402,3.3741496598639458,22.378177317969367,2.174984556986383
368.0,1.356,3.369565217391304,20.87695293005671,2.1375524402415507
368.5,1.313,3.364993215739484,19.52081016700143,2.1019600596267147
369.0,1.267,3.3604336043360434,18.127748521235887,2.0634120714713693
369.5,1.224,3.3558863328822732,16.87241777994254,2.0267226922911536
370.0,1.184,3.3513513513513513,15.745023999999999,1.9919839356781972
370.5,1.142,3.3468286099865048,14.608282321916072,1.9550136246595797
371.0,1.102,3.3423180592991915,13.566216391918108,1.9191754743503027
371.5,1.066,3.3378196500672948,12.660187668848238,1.8862968342685984
372.0,1.034,3.3333333333333335,11.879511111111112,1.8565200420859094
372.5,1.004,3.3288590604026846,11.17013036601955,1.828161507264688
373.0,0.972,3.324396782841823,10.441388052814293,1.7975855119916415
373.5,0.94,3.319946452476573,9.739078473644689,1.7665643677284952
374.0,0.909,3.3155080213903743,9.082971100117247,1.7360290295510183
374.5,0.879,3.3110814419225636,8.470664413075914,1.70600134450414
375.0,0.853,3.3066666666666666,7.955709144177779,1.6794602307487565
375.5,0.828,3.3022636484687085,7.476255952737672,1.6535641205989233
376.0,0.803,3.297872340425532,7.012918164327752,1.6273264851779752
376.5,0.78,3.2934926958831343,6.5993720734591514,1.602786418331789
377.0,0.756,3.2891246684350133,6.183071390075213,1.5768887878784825
377.5,0.732,3.2847682119205297,5.7813813948511035,1.5506290114420753
378.0,0.709,3.2804232804232805,5.409439164637048,1.5250639677797473
378.5,0.689,3.276089828269485,5.095068726060075,1.5024066998245431
379.0,0.67,3.271767810026385,4.8052341601631845,1.4805689557456208
379.5,0.651,3.2674571805006587,4.524616625786999,1.4584631035805908
380.0,0.632,3.263157894736842,4.2531464155124645,1.43607652632918
380.5,0.615,3.2588699080157686,4.016837655688534,1.4156994714379523
381.0,0.598,3.254593175853018,3.7878762918414717,1.3950794669695719
381.5,0.581,3.250327653997379,3.5662070196111433,1.3742053583698752
382.0,0.564,3.2460732984293195,3.3517749623091473,1.3530651648439318
382.5,0.549,3.241830065359477,3.167562408304499,1.3340782232996509
383.0,0.535,3.2375979112271542,3.000221966200602,1.3160983559394517
383.5,0.522,3.2333767926988264,2.848745418663276,1.2991623015577336
384.0,0.508,3.2291666666666665,2.6909668402777775,1.2807875181569606
384.5,0.494,3.224967490247074,2.5380757513599983,1.2621940976656698
385.0,0.481,3.220779220779221,2.4000045444425706,1.244666543775804
385.5,0.468,3.216601815823606,2.266137782555376,1.2269350634020726
386.0,0.456,3.2124352331606216,2.1458454831002176,1.2103183326386673
386.5,0.445,3.2082794307891334,2.0382825938155307,1.194857458737721
387.0,0.434,3.204134366925065,1.9337525495930399,1.1792346311254085
387.5,0.423,3.2,1.8322329600000005,1.1634431657799191
388.0,0.413,3.195876288659794,1.7421278456796683,1.1488676630563222
388.5,0.403,3.191763191763192,1.6545176951910543,1.134143097796996
389.0,0.393,3.1876606683804627,1.5693841727189224,1.1192634375666535
389.5,0.384,3.183568677792041,1.4944827102980842,1.1056628655571932
390.0,0.375,3.1794871794871793,1.4215976331360947,1.0919284281983377
390.5,0.367,3.175416133162612,1.3581052323017373,1.0795266188800898
391.0,0.358,3.1713554987212276,1.2890088788011589,1.0655258178674976
391.5,0.351,3.1673052362707534,1.2359305588585014,1.0543832974450205
392.0,0.342,3.163265306122449,1.1703707205331118,1.0401138085295656
392.5,0.335,3.159235668789809,1.1200919144792894,1.0287584502907308
393.0,0.327,3.1552162849872776,1.0645198764640758,1.0157537719304024
393.5,0.321,3.1512071156289707,1.023208081773547,1.005752198166576
394.0,0.313,3.1472081218274113,0.9703750057976243,0.9925100211745873
394.5,0.307,3.1432192648922688,0.9311638476453004,0.9823280075015303
395.0,0.3,3.1392405063291138,0.8869347860919723,0.9704494587039214
395.5,0.294,3.1352718078381794,0.8496597697548749,0.9600884914967082
396.0,0.289,3.1313131313131315,0.8189335884093459,0.9512883342864533
396.5,0.283,3.1273644388398485,0.7833031230072717,0.9407678439400855
397.0,0.277,3.123425692695214,0.7485518618860599,0.930155318684237
397.5,0.272,3.119496855345912,0.7199575864878764,0.921142304236478
398.0,0.267,3.1155778894472363,0.6919898891442138,0.9120632086003756
398.5,0.263,3.1116687578419073,0.66972762917402,0.9046374319651059
