Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
307.5,9.192,4.032520325203252,1373.9570645663293,6.088261396266449
308.0,9.21,4.025974025974026,1374.8686135941982,6.089270956298527
308.5,9.172,4.019448946515397,1359.1303973416623,6.071769572162569
309.0,9.211,4.0129449838187705,1366.280833774259,6.07973981729109
309.5,9.157,4.006462035541196,1345.948652419218,6.056993714661649
310.0,9.117,4.0,1329.9150240000004,6.038874067241343
310.5,9.023,3.993558776167472,1298.4405682009954,6.002822739125244
311.0,9.067,3.987138263665595,1306.9224665419094,6.012601985551343
311.5,9.026,3.980738362760835,1290.9752810802595,5.994175878490662
312.0,9.028,3.9743589743589745,1287.4112002629847,5.990034459042186
312.5,8.959,3.968,1263.753583673344,5.9623243789649685
313.0,9.0,3.961661341853035,1271.2756075901561,5.971176774864174
313.5,8.983,3.955342902711324,1262.4409673811908,5.960775561540279
314.0,8.952,3.949044585987261,1249.7530957685913,5.945741932993557
314.5,8.891,3.942766295707472,1228.8624993425856,5.920737718826525
315.0,8.863,3.9365079365079363,1217.261150056941,5.906713963048307
315.5,8.807,3.9302694136291603,1198.1208773576518,5.883356416692092
316.0,8.819,3.9240506329113924,1197.5892536612723,5.882703675321881
316.5,8.836,3.9178515007898893,1198.4153304892325,5.8837178604161045
317.0,8.867,3.911671924290221,1203.0350009095528,5.889379844489689
317.5,8.829,3.905511811023622,1188.9920333471389,5.872117486863454
318.0,8.816,3.89937106918239,1181.7681834737555,5.863177922075361
318.5,8.796,3.893249607535322,1172.721637794903,5.851924772917086
319.0,8.782,3.8871473354231973,1165.329846428396,5.842681567541271
319.5,8.764,3.8810641627543037,1156.9281361438668,5.832121939944218
320.0,8.73,3.875,1144.3843265625,5.816248791102389
320.5,8.684,3.8689547581903274,1128.8258136599159,5.796378448662993
321.0,8.637,3.8629283489096573,1113.163979526596,5.776167600540406
321.5,8.61,3.8569206842923793,1102.7770482937435,5.7626458412570685
322.0,8.61,3.8509316770186337,1099.354933837429,5.7581699991516775
322.5,8.577,3.8449612403100777,1087.5638226587346,5.742667721376498
323.0,8.604,3.8390092879256965,1091.0361211321876,5.7472459416065265
323.5,8.601,3.8330757341576507,1086.9077755862872,5.741801493389506
324.0,8.589,3.8271604938271606,1080.53429478738,5.733365632983952
324.5,8.507,3.8212634822804312,1056.7368049211657,5.701533867632431
325.0,8.482,3.8153846153846156,1047.3050185315976,5.688768962411139
325.5,8.44,3.8095238095238093,1033.7756009070295,5.670306953982381
326.0,8.458,3.803680981595092,1035.0075833339604,5.6719955696678115
326.5,8.412,3.797856049004594,1020.6469148108978,5.652217713802844
327.0,8.41,3.7920489296636086,1017.0442682527658,5.647223344128594
327.5,8.345,3.786259541984733,998.3284409067073,5.621061810535675
328.0,8.299,3.7804878048780486,984.3447109012491,5.601273809829593
328.5,8.244,3.774733637747336,968.3861929817975,5.578432047590885
329.0,8.248,3.768996960486322,966.382104289502,5.575543644353543
329.5,8.25,3.763277693474962,963.9187530654115,5.571987165380807
330.0,8.26,3.757575757575758,963.3311089072545,5.571137743547162
330.5,8.241,3.7518910741301057,956.0052361465802,5.560515654317161
331.0,8.199,3.7462235649546827,943.4288560491415,5.542137404383208
331.5,8.17,3.7405731523378583,933.943100082126,5.528153638838225
332.0,8.076,3.7349397590361444,909.8291005370882,5.492119217021413
332.5,8.029,3.7293233082706765,896.5674895955678,5.471995690980144
333.0,7.969,3.7237237237237237,880.5673063477893,5.44741721867844
333.5,7.95,3.7181409295352323,873.7475100530695,5.4368391910930285
334.0,7.933,3.712574850299401,867.4118387751442,5.426956447902005
334.5,7.88,3.7070254110612857,853.3035670221491,5.404753485512816
335.0,7.877,3.701492537313433,850.1106308790376,5.399690427831757
335.5,7.834,3.6959761549925485,838.3501680708775,5.380917876925054
336.0,7.831,3.6904761904761907,835.2168809665534,5.375883094675613
336.5,7.781,3.6849925705794946,822.1367537393277,5.354710747713554
337.0,7.757,3.679525222551929,814.6501681127771,5.342478558809133
337.5,7.695,3.674074074074074,799.3059840000001,5.317142089506355
338.0,7.653,3.668639053254438,788.2670921746437,5.298688014457562
338.5,7.617,3.6632200886262924,778.5633133089984,5.282305123245576
339.0,7.605,3.657817109144543,773.8243840551336,5.27424867777812
339.5,7.571,3.6524300441826214,764.66340339883,5.25856899398559
340.0,7.511,3.6470588235294117,750.3796717093426,5.233837867524119
340.5,7.478,3.6417033773861966,741.6176539070772,5.21849191396269
341.0,7.43,3.6363636363636362,729.9821487603305,5.197901674539623
341.5,7.41,3.6310395314787702,723.9329935754113,5.1870996643844896
342.0,7.335,3.625730994152047,707.280027700831,5.157008516776491
342.5,7.315,3.6204379562043796,701.3759655602324,5.146212553872512
343.0,7.232,3.6151603498542273,683.5526403318346,5.113202484759015
343.5,7.212,3.6098981077147014,677.7996240803949,5.1024097398031865
344.0,7.12,3.604651162790698,658.698193618172,5.066075036857406
344.5,7.086,3.5994194484760524,650.5298269054879,5.0502956558899905
345.0,7.012,3.5942028985507246,635.1685630279352,5.020214211031007
345.5,6.984,3.5890014471780027,628.2836068920019,5.006554314804861
346.0,6.962,3.5838150289017343,622.5284598082127,4.995049572448092
346.5,6.886,3.578643578643579,607.2547620055431,4.964125268618801
347.0,6.83,3.5734870317002883,595.6975694507886,4.940335659296134
347.5,6.737,3.568345323741007,577.9188328090679,4.903054399661824
348.0,6.715,3.5632183908045976,572.5018790461091,4.891524455039847
348.5,6.655,3.558106169296987,560.704349569481,4.86612747024484
349.0,6.59,3.5530085959885387,548.2306923588476,4.838835257328407
349.5,6.498,3.547925608011445,531.5063092412829,4.801501910950194
350.0,6.415,3.5428571428571427,516.5360094693877,4.7673292912729
350.5,6.338,3.537803138373752,502.7728244297428,4.735250393697554
351.0,6.285,3.532763532763533,492.9918065600118,4.712050382096822
351.5,6.231,3.52773826458037,483.179181873256,4.68842586873252
352.0,6.149,3.522727272727273,469.2097515625001,4.654164801551402
352.5,6.068,3.517730496453901,455.6341549209799,4.6201286402525925
353.0,5.968,3.5127478753541075,439.4926217400027,4.578654750045401
353.5,5.905,3.5077793493635077,429.0464747553761,4.551201715809959
354.0,5.791,3.5028248587570623,411.475494793961,4.503871529813228
354.5,5.707,3.4978843441466854,398.49844989088507,4.467933073809984
355.0,5.616,3.492957746478873,384.80513823130326,4.429046252211118
355.5,5.527,3.488045007032349,371.65766099054247,4.390720300117942
356.0,5.447,3.4831460674157304,359.9632173841687,4.355765906153989
356.5,5.359,3.4782608695652173,347.44960000000003,4.317406628984581
357.0,5.28,3.473389355742297,336.33710613657234,4.28246375329895
357.5,5.172,3.4685314685314683,321.8165023885764,4.2354745608071775
358.0,5.073,3.463687150837989,308.75005360631695,4.191811650849918
358.5,4.974,3.4588563458856347,295.98970931181185,4.147812853111281
359.0,4.874,3.4540389972144845,283.41675605868977,4.103045950562021
359.5,4.756,3.4492350486787204,269.1096508525789,4.0502545465088975
360.0,4.668,3.4444444444444446,258.5235217777778,4.0098212761501815
360.5,4.579,3.439667128987517,248.06992724005988,3.9686566724313455
361.0,4.495,3.434903047091413,238.3901784056292,3.929362441500644
361.5,4.385,3.4301521438450897,226.23821337633836,3.878300807152627
362.0,4.274,3.425414364640884,214.3360707670706,3.826254172748478
362.5,4.16,3.420689655172414,202.49486276337697,3.772276363883914
363.0,4.053,3.4159779614325068,191.6828807868315,3.7208814382731883
363.5,3.95,3.4112792297111416,181.56357740067247,3.6707700768856406
364.0,3.86,3.4065934065934065,172.90804975244535,3.62621711283957
364.5,3.766,3.401920438957476,164.13792406381896,3.5793340683867236
365.0,3.671,3.3972602739726026,155.53438289810467,3.531478793048802
365.5,3.572,3.3926128590971274,146.8559368546732,3.4811511217835602
366.0,3.485,3.387978142076503,139.40770073755564,3.4361466536131156
366.5,3.381,3.383356070941337,130.85362368185463,3.3821778303118037
367.0,3.299,3.3787465940054497,124.24412815894395,3.338635202238181
367.5,3.201,3.3741496598639458,116.65410654893796,3.2864347036301345
368.0,3.121,3.369565217391304,110.5949433010397,3.2429019478667964
368.5,3.021,3.364993215739484,103.34032819693314,3.1883607864777446
369.0,2.938,3.3604336043360434,97.47521929480543,3.1421257023771814
369.5,2.85,3.3558863328822732,91.47537633601345,3.0926163759371255
370.0,2.755,3.3513513513513513,85.24778991964935,3.038580749786481
370.5,2.659,3.3468286099865048,79.19606808904334,2.983155589967462
371.0,2.57,3.3423180592991915,73.78393240386221,2.930828792747697
371.5,2.5,3.3378196500672948,69.631500102346,2.888693324873417
372.0,2.422,3.3333333333333335,65.17871111111113,2.8413611761501447
372.5,2.343,3.3288590604026846,60.83246197846944,2.792761496892187
373.0,2.257,3.324396782841823,56.29746309108813,2.739190307166334
373.5,2.182,3.319946452476573,52.47732034716286,2.6914908804051114
374.0,2.109,3.3155080213903743,48.89374750207326,2.6443158693908524
374.5,2.041,3.3110814419225636,45.66944519243282,2.599599435098406
375.0,1.973,3.3066666666666666,42.56327189617778,2.554222647564878
375.5,1.906,3.3022636484687085,39.61587751511079,2.5088073887768583
376.0,1.837,3.297872340425532,36.70168412177456,2.46133936899439
376.5,1.772,3.2934926958831343,34.05970203929744,2.4157957399384813
377.0,1.709,3.2891246684350133,31.596923257041144,2.370888875159576
377.5,1.647,3.2847682119205297,29.268243311433704,2.325943517163113
378.0,1.586,3.2804232804232805,27.068621326390637,2.280954037842789
378.5,1.528,3.276089828269485,25.058686977204395,2.237379104576552
379.0,1.474,3.271767810026385,23.257333335189813,2.196038649928296
379.5,1.42,3.2674571805006587,21.527643786203672,2.154016990720114
380.0,1.368,3.263157894736842,19.927296000000005,2.112818023399081
380.5,1.317,3.2588699080157686,18.420677450135635,2.071697774497228
381.0,1.266,3.254593175853018,16.976995374790746,2.029855896518253
381.5,1.218,3.250327653997379,15.672881945964146,1.9896982390726508
382.0,1.176,3.2460732984293195,14.57240685288232,1.953812222029763
382.5,1.134,3.241830065359477,13.514705937716261,1.9173511139375716
383.0,1.092,3.2375979112271542,12.4994556265296,1.8802810744832945
383.5,1.051,3.2333767926988264,11.548300223869557,1.8434421632170797
384.0,1.01,3.2291666666666665,10.637110460069444,1.8059508114379343
384.5,0.971,3.224967490247074,9.805937974266142,1.7695884925682324
385.0,0.932,3.220779220779221,9.010600522179123,1.7325606003156815
385.5,0.896,3.216601815823606,8.306357613960008,1.697667584357418
386.0,0.861,3.2124352331606216,7.650240070874385,1.663101541022464
386.5,0.828,3.2082794307891334,7.05675512586,1.6298636043219696
387.0,0.793,3.204134366925065,6.456063820950933,1.5940133478021998
387.5,0.762,3.2,5.94579456,1.5615377036754508
388.0,0.733,3.195876288659794,5.487668498246361,1.530548045501228
388.5,0.706,3.191763191763192,5.07774311719331,1.5011278471152327
389.0,0.679,3.1876606683804627,4.684720835839044,1.4711973334091977
389.5,0.652,3.183568677792041,4.308475600033617,1.4407243934633753
390.0,0.627,3.1794871794871793,3.974195597633136,1.4119272153827411
390.5,0.601,3.175416133162612,3.6420863471598994,1.3814575983470248
391.0,0.576,3.1713554987212276,3.336835693120793,1.351554944226622
391.5,0.552,3.1673052362707534,3.0567364307629075,1.3222528088158694
392.0,0.53,3.163265306122449,2.810754893794253,1.2948091026266761
392.5,0.509,3.159235668789809,2.585827875207919,1.2680894903018527
393.0,0.488,3.1552162849872776,2.3708163497335697,1.2408648383582281
393.5,0.466,3.1512071156289707,2.156382160553725,1.211801351659215
394.0,0.447,3.1472081218274113,1.9790919528975242,1.1860868562027205
394.5,0.428,3.1432192648922688,1.8098262927676338,1.159869753624902
395.0,0.41,3.1392405063291138,1.6565970838006727,1.1344992761544348
395.5,0.392,3.1352718078381794,1.5105062573420003,1.1086146980229725
396.0,0.376,3.1313131313131315,1.3862089174574024,1.0850685404036637
396.5,0.361,3.1273644388398485,1.274592594406606,1.0625340288297525
397.0,0.346,3.123425692695214,1.1679239231262173,1.0395697618113677
397.5,0.33,3.119496855345912,1.0597342826628695,1.014610251408959
398.0,0.316,3.1155778894472363,0.969284775636979,0.9922311288532157
398.5,0.303,3.1116687578419073,0.8889390320351255,0.9709972366727404
399.0,0.291,3.107769423558897,0.8178686415286335,0.9509789178817999
